train_loss,valid_loss,metric,model,criterion,epoch
-0.7641773323218027,-0.7282009124755859,0.6685343980789185,SegNet,tversky_loss_alpha_1.00,14
-0.7615106602509817,-0.7300846576690674,0.6537561416625977,SegNet,tversky_loss_alpha_1.00,15
-0.7687901755174001,-0.7090370655059814,0.6621386408805847,SegNet,tversky_loss_alpha_1.00,16
-0.7658233940601349,-0.720015287399292,0.6847684383392334,SegNet,tversky_loss_alpha_1.00,17
-0.7677929600079855,-0.728188693523407,0.6764407157897949,SegNet,tversky_loss_alpha_1.00,18
-0.7657503088315328,-0.7483989000320435,0.674647331237793,SegNet,tversky_loss_alpha_1.00,19
-0.7680575549602509,-0.7281349897384644,0.6660127639770508,SegNet,tversky_loss_alpha_1.00,20
0.493546371658643,0.6594514846801758,0.4824668765068054,UNet,BCELoss,1
0.3863115012645721,0.5832979083061218,0.4198071956634521,UNet,BCELoss,2
0.3376116653283437,0.486714094877243,0.4663131535053253,UNet,BCELoss,3
0.3307008196910222,0.422595739364624,0.6189115047454834,UNet,BCELoss,4
0.3384897063175837,0.4761203527450561,0.6266745328903198,UNet,BCELoss,5
0.3190653870503108,0.3895529210567474,0.6748183965682983,UNet,BCELoss,6
0.3087870826323827,0.3755171000957489,0.6979745030403137,UNet,BCELoss,7
0.2916944821675618,0.3425309360027313,0.6994386911392212,UNet,BCELoss,8
0.2999966045220693,0.3434385955333709,0.6989672183990479,UNet,BCELoss,9
0.2967633903026581,0.3512689471244812,0.7065716981887817,UNet,BCELoss,10
0.2741151725252469,0.3564628660678863,0.7118752002716064,UNet,BCELoss,11
0.2836258560419082,0.3376283049583435,0.7439205646514893,UNet,BCELoss,12
0.250566986699899,0.3512689173221588,0.7199820280075073,UNet,BCELoss,13
0.2566436255971591,0.318381667137146,0.7561478018760681,UNet,BCELoss,14
0.2696309263507525,0.3125239014625549,0.7572749853134155,UNet,BCELoss,15
0.2519856169819832,0.3908601403236389,0.6567603945732117,UNet,BCELoss,16
0.2451673572262128,0.3291416764259338,0.7437158226966858,UNet,BCELoss,17
0.2637568687399228,0.3124144971370697,0.7454147338867188,UNet,BCELoss,18
0.264371283352375,0.3306363224983215,0.7270177006721497,UNet,BCELoss,19
0.2601813202102979,0.3241802453994751,0.7458690404891968,UNet,BCELoss,20
0.7371652921040853,0.7682992219924927,0.5313990712165833,UNet,bce_loss,1
0.7027606169382731,0.7424690127372742,0.3535885810852051,UNet,bce_loss,2
0.6868415176868439,0.7530134320259094,0.5035680532455444,UNet,bce_loss,3
0.6792080799738566,0.726305365562439,0.5462952852249146,UNet,bce_loss,4
0.6773448983828226,0.668281614780426,0.6215330362319946,UNet,bce_loss,5
0.6745578646659851,0.6803760528564453,0.6104120016098022,UNet,bce_loss,6
0.6666560371716818,0.6505722403526306,0.6840529441833496,UNet,bce_loss,7
0.6636448502540588,0.6573482155799866,0.6863654851913452,UNet,bce_loss,8
0.6623164614041647,0.6535488963127136,0.6865741014480591,UNet,bce_loss,9
0.6586032609144846,0.6554762125015259,0.6935148239135742,UNet,bce_loss,10
0.651348481575648,0.660915195941925,0.6912466287612915,UNet,bce_loss,11
0.6541936298211416,0.6574347019195557,0.7007935047149658,UNet,bce_loss,12
0.6479424039522806,0.643184244632721,0.7192060947418213,UNet,bce_loss,13
0.6434578597545624,0.6488276720046997,0.7151800394058228,UNet,bce_loss,14
0.6467304329077402,0.6493157744407654,0.674755871295929,UNet,bce_loss,15
0.645654042561849,0.6607988476753235,0.6539962887763977,UNet,bce_loss,16
0.6416825652122498,0.6384067535400391,0.7268818020820618,UNet,bce_loss,17
0.643330305814743,0.6332530975341797,0.7439385056495667,UNet,bce_loss,18
0.6386311451594034,0.6432045698165894,0.6949102878570557,UNet,bce_loss,19
0.6335681776205698,0.6410852670669556,0.7056562900543213,UNet,bce_loss,20
0.72882479429245,0.7456262111663818,0.0329595766961574,UNet,dice_loss,1
0.6957789262135824,0.9969428181648254,6.12681780309821e-13,UNet,dice_loss,2
0.6857762138048807,0.7638581991195679,0.384479820728302,UNet,dice_loss,3
0.6811733444531759,0.645627498626709,0.5421856641769409,UNet,dice_loss,4
0.6773070196310679,0.6185953617095947,0.4924857318401336,UNet,dice_loss,5
0.6807602047920227,0.6295003890991211,0.5832525491714478,UNet,dice_loss,6
0.6763457755247752,0.6403099298477173,0.663311779499054,UNet,dice_loss,7
0.6723036567370096,0.6391047835350037,0.6855944395065308,UNet,dice_loss,8
0.6694104472796122,0.6434938907623291,0.7179312705993652,UNet,dice_loss,9
0.6731423338254293,0.6311612129211426,0.6301941275596619,UNet,dice_loss,10
0.6719017128149668,0.6303665637969971,0.6810369491577148,UNet,dice_loss,11
0.6730468769868215,0.628256618976593,0.6881654262542725,UNet,dice_loss,12
0.6710866292317709,0.6217168569564819,0.5961014032363892,UNet,dice_loss,13
0.6680712600549062,0.6210859417915344,0.6431303024291992,UNet,dice_loss,14
0.6720332702000936,0.6217548847198486,0.6246803402900696,UNet,dice_loss,15
0.6741805076599121,0.6164432764053345,0.5940911769866943,UNet,dice_loss,16
0.6705748935540518,0.6176843047142029,0.608315110206604,UNet,dice_loss,17
0.6699181993802389,0.6233678460121155,0.6828576326370239,UNet,dice_loss,18
0.667583187421163,0.6161893606185913,0.6741359829902649,UNet,dice_loss,19
0.6637101570765177,0.6217660903930664,0.6852027177810669,UNet,dice_loss,20
548108.015625,727999.25,0.0278869029134511,UNet,focal_loss,1
443828.8020833333,598088.75,0.1862164288759231,UNet,focal_loss,2
381564.609375,528662.25,0.4056180119514465,UNet,focal_loss,3
355992.4635416667,,0.584540069103241,UNet,focal_loss,4
355833.6510416667,,0.6355378031730652,UNet,focal_loss,5
342569.2760416667,494659.46875,0.6507490873336792,UNet,focal_loss,6
316548.296875,425097.09375,0.6738932132720947,UNet,focal_loss,7
319363.0729166667,389253.625,0.6846765279769897,UNet,focal_loss,8
312400.9895833333,398931.0,0.6423332095146179,UNet,focal_loss,9
312128.1927083333,391802.625,0.6718395352363586,UNet,focal_loss,10
285526.1354166667,378426.6875,0.6928683519363403,UNet,focal_loss,11
293454.4557291667,426408.78125,0.7019368410110474,UNet,focal_loss,12
283072.1276041667,374585.09375,0.7168941497802734,UNet,focal_loss,13
287124.5260416667,365257.0,0.6920041441917419,UNet,focal_loss,14
273596.7161458333,417649.65625,0.6099695563316345,UNet,focal_loss,15
275129.6041666667,366928.1875,0.7267616987228394,UNet,focal_loss,16
273358.7708333333,383196.15625,0.7336933016777039,UNet,focal_loss,17
282068.1145833333,369225.25,0.6032304763793945,UNet,focal_loss,18
302207.6041666667,314341.5,0.695277214050293,UNet,focal_loss,19
255579.7578125,370248.46875,0.6958075761795044,UNet,focal_loss,20
-0.5176343520482382,-0.427163690328598,0.5138304233551025,UNet,tversky_loss_alpha_0.00,1
-0.6000531812508901,-0.5596931576728821,0.3368589580059051,UNet,tversky_loss_alpha_0.00,2
-0.6417912940184275,-0.6669947504997253,0.4260324835777282,UNet,tversky_loss_alpha_0.00,3
-0.645914634068807,-0.5640435814857483,0.5747228264808655,UNet,tversky_loss_alpha_0.00,4
-0.6556883752346039,-0.6805403828620911,0.6521852016448975,UNet,tversky_loss_alpha_0.00,5
-0.6665105124314626,-0.6482309699058533,0.6602925658226013,UNet,tversky_loss_alpha_0.00,6
-0.682357132434845,-0.6830872893333435,0.686976432800293,UNet,tversky_loss_alpha_0.00,7
-0.6967954834302267,-0.6984810829162598,0.734466552734375,UNet,tversky_loss_alpha_0.00,8
-0.7051758170127869,-0.70915287733078,0.7085394263267517,UNet,tversky_loss_alpha_0.00,9
-0.7091255585352579,-0.7050682902336121,0.7075740098953247,UNet,tversky_loss_alpha_0.00,10
-0.7184402048587799,-0.6662960648536682,0.6579942107200623,UNet,tversky_loss_alpha_0.00,11
-0.719718873500824,-0.7141392827033997,0.7288371324539185,UNet,tversky_loss_alpha_0.00,12
-0.7410535315672556,-0.701995849609375,0.699380099773407,UNet,tversky_loss_alpha_0.00,13
-0.7507789433002472,-0.7202556729316711,0.7048513889312744,UNet,tversky_loss_alpha_0.00,14
-0.742980827887853,-0.7312853336334229,0.7189174294471741,UNet,tversky_loss_alpha_0.00,15
-0.7476496795813242,-0.7327572107315063,0.7043122053146362,UNet,tversky_loss_alpha_0.00,16
-0.76905690630277,-0.7789300680160522,0.7621192932128906,UNet,tversky_loss_alpha_0.00,17
-0.7559338609377543,-0.7687984108924866,0.7510862350463867,UNet,tversky_loss_alpha_0.00,18
-0.7714924414952596,-0.7596732378005981,0.7620216012001038,UNet,tversky_loss_alpha_0.00,19
-0.787370483080546,-0.6807103157043457,0.6542121171951294,UNet,tversky_loss_alpha_0.00,20
-0.5161605974038442,-0.4204859733581543,0.4575204849243164,UNet,tversky_loss_alpha_0.10,1
-0.614678680896759,-0.5449321269989014,0.5559337139129639,UNet,tversky_loss_alpha_0.10,2
-0.6597032646338145,-0.6195436716079712,0.5390843749046326,UNet,tversky_loss_alpha_0.10,3
-0.6711770296096802,-0.6758592128753662,0.6700637936592102,UNet,tversky_loss_alpha_0.10,4
-0.6803700029850006,-0.7064114809036255,0.6510086059570312,UNet,tversky_loss_alpha_0.10,5
-0.6916818718115488,-0.7042329907417297,0.7129513621330261,UNet,tversky_loss_alpha_0.10,6
-0.7151311238606771,-0.706779420375824,0.7046424746513367,UNet,tversky_loss_alpha_0.10,7
-0.7199594577153524,-0.639802873134613,0.5901128053665161,UNet,tversky_loss_alpha_0.10,8
-0.7326587438583374,-0.7119253873825073,0.7228602170944214,UNet,tversky_loss_alpha_0.10,9
-0.7342655956745148,-0.7606975436210632,0.7407553195953369,UNet,tversky_loss_alpha_0.10,10
-0.7485838631788889,-0.6888481974601746,0.6913130283355713,UNet,tversky_loss_alpha_0.10,11
-0.7407644887765249,-0.7093769311904907,0.7005380988121033,UNet,tversky_loss_alpha_0.10,12
-0.7622300187746683,-0.73139488697052,0.715164303779602,UNet,tversky_loss_alpha_0.10,13
-0.7741657197475433,-0.7457818984985352,0.7290933728218079,UNet,tversky_loss_alpha_0.10,14
-0.7731461922327677,-0.7732804417610168,0.7531449794769287,UNet,tversky_loss_alpha_0.10,15
-0.776477207740148,-0.7860433459281921,0.7657149434089661,UNet,tversky_loss_alpha_0.10,16
-0.800520102183024,-0.7949883341789246,0.7392796874046326,UNet,tversky_loss_alpha_0.10,17
-0.7825161516666412,-0.798105001449585,0.7672373056411743,UNet,tversky_loss_alpha_0.10,18
-0.7976211706797282,-0.822811484336853,0.7714225649833679,UNet,tversky_loss_alpha_0.10,19
-0.8134847581386566,-0.7927407622337341,0.7341270446777344,UNet,tversky_loss_alpha_0.10,20
-0.5292451977729797,-0.4309189319610595,0.5168618559837341,UNet,tversky_loss_alpha_0.20,1
-0.610264852643013,-0.5165650248527527,0.5583018660545349,UNet,tversky_loss_alpha_0.20,2
-0.6543167531490326,-0.6298940777778625,0.5998934507369995,UNet,tversky_loss_alpha_0.20,3
-0.6703064839045206,-0.6726241111755371,0.6717158555984497,UNet,tversky_loss_alpha_0.20,4
-0.6756129165490469,-0.6870957016944885,0.6726957559585571,UNet,tversky_loss_alpha_0.20,5
-0.6790690223375956,-0.6968382596969604,0.6880839467048645,UNet,tversky_loss_alpha_0.20,6
-0.7032236158847809,-0.6878838539123535,0.6867800951004028,UNet,tversky_loss_alpha_0.20,7
-0.7103925546010336,-0.6972511410713196,0.696824312210083,UNet,tversky_loss_alpha_0.20,8
-0.7138286828994751,-0.6879727840423584,0.6616567969322205,UNet,tversky_loss_alpha_0.20,9
-0.7244736651579539,-0.7358211874961853,0.7239715456962585,UNet,tversky_loss_alpha_0.20,10
-0.7460016508897146,-0.7241923213005066,0.6977444291114807,UNet,tversky_loss_alpha_0.20,11
-0.7349628806114197,-0.7073920369148254,0.6711224317550659,UNet,tversky_loss_alpha_0.20,12
-0.7605396707852682,-0.7137038111686707,0.6579236388206482,UNet,tversky_loss_alpha_0.20,13
-0.7693123618761698,-0.7406038641929626,0.7243590950965881,UNet,tversky_loss_alpha_0.20,14
-0.7665789723396301,-0.7622754573822021,0.7335677742958069,UNet,tversky_loss_alpha_0.20,15
-0.7750167846679688,-0.7629382610321045,0.7148677706718445,UNet,tversky_loss_alpha_0.20,16
-0.7870524326960245,-0.7542322874069214,0.7057575583457947,UNet,tversky_loss_alpha_0.20,17
-0.7785150905450186,-0.7520065307617188,0.718535304069519,UNet,tversky_loss_alpha_0.20,18
-0.7837983469168345,-0.7579814791679382,0.7209884524345398,UNet,tversky_loss_alpha_0.20,19
-0.8055317302544912,-0.7776179313659668,0.7400127053260803,UNet,tversky_loss_alpha_0.20,20
-0.5420396775007248,-0.4389488399028778,0.4056653380393982,UNet,tversky_loss_alpha_0.30,1
-0.6226021647453308,-0.5201377868652344,0.5588134527206421,UNet,tversky_loss_alpha_0.30,2
-0.6617632110913595,-0.5862669944763184,0.5672537684440613,UNet,tversky_loss_alpha_0.30,3
-0.6770589252312978,-0.6671354174613953,0.6508457660675049,UNet,tversky_loss_alpha_0.30,4
-0.6899568239847819,-0.6877865791320801,0.6464460492134094,UNet,tversky_loss_alpha_0.30,5
-0.6944219569365183,-0.6461909413337708,0.5589785575866699,UNet,tversky_loss_alpha_0.30,6
-0.7077892422676086,-0.7049868106842041,0.6721474528312683,UNet,tversky_loss_alpha_0.30,7
-0.7084386944770813,-0.6978114247322083,0.6891588568687439,UNet,tversky_loss_alpha_0.30,8
-0.7157754500706991,-0.7187088131904602,0.6768693327903748,UNet,tversky_loss_alpha_0.30,9
-0.7176402111848196,-0.6961413621902466,0.6679861545562744,UNet,tversky_loss_alpha_0.30,10
-0.7424721618493398,-0.662151038646698,0.654100239276886,UNet,tversky_loss_alpha_0.30,11
-0.7303717235724131,-0.7068783044815063,0.6950691938400269,UNet,tversky_loss_alpha_0.30,12
-0.7512037853399912,-0.6863298416137695,0.6849084496498108,UNet,tversky_loss_alpha_0.30,13
-0.7574093739191691,-0.7416454553604126,0.7431745529174805,UNet,tversky_loss_alpha_0.30,14
-0.756672869126002,-0.7145038843154907,0.6645715236663818,UNet,tversky_loss_alpha_0.30,15
-0.7607901195685068,-0.7521843910217285,0.7352569699287415,UNet,tversky_loss_alpha_0.30,16
-0.7751548886299133,-0.7664752006530762,0.7484330534934998,UNet,tversky_loss_alpha_0.30,17
-0.7589479982852936,-0.7512992024421692,0.7366586327552795,UNet,tversky_loss_alpha_0.30,18
-0.7670106788476309,-0.7644364237785339,0.7423131465911865,UNet,tversky_loss_alpha_0.30,19
-0.7927383283774058,-0.767624020576477,0.7422814965248108,UNet,tversky_loss_alpha_0.30,20
-0.5505900730689367,-0.441049724817276,0.319977343082428,UNet,tversky_loss_alpha_0.40,1
-0.6377078195412954,-0.489450454711914,0.4335387647151947,UNet,tversky_loss_alpha_0.40,2
-0.6753096282482147,-0.5816332101821899,0.475808322429657,UNet,tversky_loss_alpha_0.40,3
-0.6945240696271261,-0.690669596195221,0.6496849060058594,UNet,tversky_loss_alpha_0.40,4
-0.7055527071158091,-0.7004980444908142,0.6657652258872986,UNet,tversky_loss_alpha_0.40,5
-0.7210075259208679,-0.646934986114502,0.5135718584060669,UNet,tversky_loss_alpha_0.40,6
-0.7408307790756226,-0.7163165807723999,0.690876305103302,UNet,tversky_loss_alpha_0.40,7
-0.7452787359555563,-0.7416895627975464,0.7200260758399963,UNet,tversky_loss_alpha_0.40,8
-0.7591777543226877,-0.755869448184967,0.7543532252311707,UNet,tversky_loss_alpha_0.40,9
-0.7529272039731344,-0.7290673851966858,0.7043960690498352,UNet,tversky_loss_alpha_0.40,10
-0.7709931830565134,-0.7262789607048035,0.6982342600822449,UNet,tversky_loss_alpha_0.40,11
-0.7726636131604513,-0.7577108144760132,0.7258415818214417,UNet,tversky_loss_alpha_0.40,12
-0.7912059724330902,-0.7794635891914368,0.7543319463729858,UNet,tversky_loss_alpha_0.40,13
-0.8010658224423727,-0.7568613290786743,0.7506637573242188,UNet,tversky_loss_alpha_0.40,14
-0.788884699344635,-0.7632099986076355,0.7322821021080017,UNet,tversky_loss_alpha_0.40,15
-0.7903013229370117,-0.7862634658813477,0.7589200139045715,UNet,tversky_loss_alpha_0.40,16
-0.8157045145829519,-0.7627936005592346,0.7017771601676941,UNet,tversky_loss_alpha_0.40,17
-0.8035977482795715,-0.8000643253326416,0.7671544551849365,UNet,tversky_loss_alpha_0.40,18
-0.8206608891487122,-0.8101661205291748,0.7782630920410156,UNet,tversky_loss_alpha_0.40,19
-0.8306102554003397,-0.7669000029563904,0.7173330783843994,UNet,tversky_loss_alpha_0.40,20
-0.5719648003578186,-0.4591779708862304,0.5015868544578552,UNet,tversky_loss_alpha_0.50,1
-0.6651884615421295,-0.4702830016613006,0.4111002683639526,UNet,tversky_loss_alpha_0.50,2
-0.7008652488390604,-0.5168415307998657,0.3462415933609009,UNet,tversky_loss_alpha_0.50,3
-0.7116949260234833,-0.7085714340209961,0.6600526571273804,UNet,tversky_loss_alpha_0.50,4
-0.7147726118564606,-0.7078765034675598,0.6287032961845398,UNet,tversky_loss_alpha_0.50,5
-0.7233768204847971,-0.700003981590271,0.6344581246376038,UNet,tversky_loss_alpha_0.50,6
-0.7425308426221212,-0.674772322177887,0.6268821358680725,UNet,tversky_loss_alpha_0.50,7
-0.7368940114974976,-0.7265955805778503,0.644334077835083,UNet,tversky_loss_alpha_0.50,8
-0.7475997606913248,-0.7334690690040588,0.6498705744743347,UNet,tversky_loss_alpha_0.50,9
-0.7469815214474996,-0.72212815284729,0.6338204741477966,UNet,tversky_loss_alpha_0.50,10
-0.7638062040011088,-0.7247673869132996,0.6401817798614502,UNet,tversky_loss_alpha_0.50,11
-0.7625847061475118,-0.7404064536094666,0.6848515272140503,UNet,tversky_loss_alpha_0.50,12
-0.7754074931144714,-0.7435499429702759,0.6854586601257324,UNet,tversky_loss_alpha_0.50,13
-0.7778828342755636,-0.7700088620185852,0.7689946293830872,UNet,tversky_loss_alpha_0.50,14
-0.7729453643163046,-0.7581159472465515,0.7237107753753662,UNet,tversky_loss_alpha_0.50,15
-0.7785008450349172,-0.7667596936225891,0.7181951999664307,UNet,tversky_loss_alpha_0.50,16
-0.7930776675542196,-0.7688733339309692,0.6962609887123108,UNet,tversky_loss_alpha_0.50,17
-0.7904183169205984,-0.7740553021430969,0.719573438167572,UNet,tversky_loss_alpha_0.50,18
-0.7892315487066904,-0.773753821849823,0.7101348638534546,UNet,tversky_loss_alpha_0.50,19
-0.8085447053114573,-0.771032989025116,0.7131953835487366,UNet,tversky_loss_alpha_0.50,20
-0.632340724269549,-0.4564029574394226,0.321452796459198,UNet,tversky_loss_alpha_0.60,1
-0.708227127790451,-0.5209145545959473,0.5464826226234436,UNet,tversky_loss_alpha_0.60,2
-0.7391106883684794,-0.3610017597675323,7.427737727994099e-05,UNet,tversky_loss_alpha_0.60,3
-0.746209720770518,-0.6652945876121521,0.628818929195404,UNet,tversky_loss_alpha_0.60,4
-0.7522150576114655,-0.7364760041236877,0.7004014253616333,UNet,tversky_loss_alpha_0.60,5
-0.7639217476050059,-0.7408334612846375,0.6586467027664185,UNet,tversky_loss_alpha_0.60,6
-0.780933012564977,-0.7466647028923035,0.7118934988975525,UNet,tversky_loss_alpha_0.60,7
-0.7766054272651672,-0.7697024345397949,0.7097421288490295,UNet,tversky_loss_alpha_0.60,8
-0.7892451783021291,-0.7654974460601807,0.672349214553833,UNet,tversky_loss_alpha_0.60,9
-0.7917415797710419,-0.7733446359634399,0.7089266180992126,UNet,tversky_loss_alpha_0.60,10
-0.8052077492078146,-0.760368287563324,0.6653009057044983,UNet,tversky_loss_alpha_0.60,11
-0.7938940624396006,-0.7970396280288696,0.7401264309883118,UNet,tversky_loss_alpha_0.60,12
-0.8132834732532501,-0.7776033282279968,0.6471566557884216,UNet,tversky_loss_alpha_0.60,13
-0.8083162109057108,-0.7918227314949036,0.7078657150268555,UNet,tversky_loss_alpha_0.60,14
-0.8070264259974161,-0.7954717874526978,0.7081019282341003,UNet,tversky_loss_alpha_0.60,15
-0.8159843186537424,-0.8001115322113037,0.7039127945899963,UNet,tversky_loss_alpha_0.60,16
-0.8254357675711314,-0.8160638809204102,0.7461793422698975,UNet,tversky_loss_alpha_0.60,17
-0.8204652269681295,-0.8054179549217224,0.7487348914146423,UNet,tversky_loss_alpha_0.60,18
-0.8275843063990275,-0.7990543842315674,0.7229740619659424,UNet,tversky_loss_alpha_0.60,19
-0.835723082224528,-0.8154005408287048,0.7470625042915344,UNet,tversky_loss_alpha_0.60,20
-0.6594624221324921,-0.4975071549415588,0.5637332797050476,UNet,tversky_loss_alpha_0.70,1
-0.739096462726593,-0.4500799179077148,0.308156818151474,UNet,tversky_loss_alpha_0.70,2
-0.7695325016975403,-0.3433790206909179,0.0633888393640518,UNet,tversky_loss_alpha_0.70,3
-0.7717194159825643,-0.6985440254211426,0.5961909294128418,UNet,tversky_loss_alpha_0.70,4
-0.7786030471324921,-0.7499235272407532,0.6023207306861877,UNet,tversky_loss_alpha_0.70,5
-0.7844122548898061,-0.7523513436317444,0.5324934720993042,UNet,tversky_loss_alpha_0.70,6
-0.8005271951357523,-0.7810539603233337,0.6291986703872681,UNet,tversky_loss_alpha_0.70,7
-0.8057588040828705,-0.7875790596008301,0.6708934903144836,UNet,tversky_loss_alpha_0.70,8
-0.8147595226764679,-0.7977287173271179,0.6744691133499146,UNet,tversky_loss_alpha_0.70,9
-0.8108077446619669,-0.8070917129516602,0.6801396012306213,UNet,tversky_loss_alpha_0.70,10
-0.8303102950255076,-0.767174482345581,0.5140060186386108,UNet,tversky_loss_alpha_0.70,11
-0.8186388711134592,-0.7986428141593933,0.6408387422561646,UNet,tversky_loss_alpha_0.70,12
-0.8272064129511515,-0.7857482433319092,0.6381952166557312,UNet,tversky_loss_alpha_0.70,13
-0.8206180036067963,-0.7740013599395752,0.7049432992935181,UNet,tversky_loss_alpha_0.70,14
-0.8220045467217764,-0.7969753742218018,0.6619828939437866,UNet,tversky_loss_alpha_0.70,15
-0.8309821983178457,-0.8045938014984131,0.6240806579589844,UNet,tversky_loss_alpha_0.70,16
-0.8371477325757345,-0.8097127079963684,0.6896234154701233,UNet,tversky_loss_alpha_0.70,17
-0.8325337866942087,-0.8329570293426514,0.6957374215126038,UNet,tversky_loss_alpha_0.70,18
-0.8382577399412791,-0.7980945706367493,0.563313901424408,UNet,tversky_loss_alpha_0.70,19
-0.8434993525346121,-0.8327746987342834,0.6963155269622803,UNet,tversky_loss_alpha_0.70,20
-0.6779189010461172,-0.4916412234306335,0.5136044025421143,UNet,tversky_loss_alpha_0.80,1
-0.7562204698721567,-0.4380485117435455,0.2646307945251465,UNet,tversky_loss_alpha_0.80,2
-0.7874924739201864,-0.6225481629371643,0.4610632658004761,UNet,tversky_loss_alpha_0.80,3
-0.7970027228196462,-0.7451966404914856,0.5992096066474915,UNet,tversky_loss_alpha_0.80,4
-0.8065144916375478,-0.7824615240097046,0.6690060496330261,UNet,tversky_loss_alpha_0.80,5
-0.8128126462300619,-0.7846567630767822,0.5983458757400513,UNet,tversky_loss_alpha_0.80,6
-0.8341383238633474,-0.7965826392173767,0.6753084659576416,UNet,tversky_loss_alpha_0.80,7
-0.8322732547918955,-0.7916409373283386,0.6034934520721436,UNet,tversky_loss_alpha_0.80,8
-0.8361322283744812,-0.8333712816238403,0.6889815926551819,UNet,tversky_loss_alpha_0.80,9
-0.8357429901758829,-0.8254780173301697,0.6961846947669983,UNet,tversky_loss_alpha_0.80,10
-0.8531169493993124,-0.7997313737869263,0.6409809589385986,UNet,tversky_loss_alpha_0.80,11
-0.8404273291428884,-0.8103222250938416,0.6233854293823242,UNet,tversky_loss_alpha_0.80,12
-0.8540522158145905,-0.8020901679992676,0.5871625542640686,UNet,tversky_loss_alpha_0.80,13
-0.8549396395683289,-0.8290705680847168,0.6642094254493713,UNet,tversky_loss_alpha_0.80,14
-0.8623455663522085,-0.8446865677833557,0.6446608304977417,UNet,tversky_loss_alpha_0.80,15
-0.8583886325359344,-0.8118295073509216,0.6930242776870728,UNet,tversky_loss_alpha_0.80,16
-0.8716548085212708,-0.8417673707008362,0.6917942762374878,UNet,tversky_loss_alpha_0.80,17
-0.8643811841805776,-0.8460546731948853,0.6903330683708191,UNet,tversky_loss_alpha_0.80,18
-0.8745488425095876,-0.8414708375930786,0.6549972295761108,UNet,tversky_loss_alpha_0.80,19
-0.8735634982585907,-0.8447478413581848,0.6711905002593994,UNet,tversky_loss_alpha_0.80,20
-0.712856779495875,-0.5152018070220947,0.5311161875724792,UNet,tversky_loss_alpha_0.90,1
-0.810686856508255,-0.5648328065872192,0.5423920154571533,UNet,tversky_loss_alpha_0.90,2
-0.842940886815389,-0.5751349925994873,0.5501446723937988,UNet,tversky_loss_alpha_0.90,3
-0.8401408692200979,-0.7648971080780029,0.6485356092453003,UNet,tversky_loss_alpha_0.90,4
-0.8460145990053812,-0.7454140782356262,0.6246601939201355,UNet,tversky_loss_alpha_0.90,5
-0.8518707156181335,-0.824847936630249,0.5873242020606995,UNet,tversky_loss_alpha_0.90,6
-0.8672936260700226,-0.819894015789032,0.6341018080711365,UNet,tversky_loss_alpha_0.90,7
-0.8676675955454508,-0.8508772850036621,0.6185762882232666,UNet,tversky_loss_alpha_0.90,8
-0.8700203895568848,-0.8546069264411926,0.6010882258415222,UNet,tversky_loss_alpha_0.90,9
-0.8712357878684998,-0.840743362903595,0.6233484148979187,UNet,tversky_loss_alpha_0.90,10
-0.8773223261038462,-0.858959972858429,0.6112942099571228,UNet,tversky_loss_alpha_0.90,11
-0.87759002049764,-0.8747678995132446,0.6219221949577332,UNet,tversky_loss_alpha_0.90,12
-0.8936818540096283,-0.8781021237373352,0.6288772225379944,UNet,tversky_loss_alpha_0.90,13
-0.8837113678455353,-0.8699252605438232,0.5995243191719055,UNet,tversky_loss_alpha_0.90,14
-0.8845075070858002,-0.8756060004234314,0.6643704175949097,UNet,tversky_loss_alpha_0.90,15
-0.8935558299223582,-0.8796043395996094,0.6445205807685852,UNet,tversky_loss_alpha_0.90,16
-0.8977242211500803,-0.8881282806396484,0.6733466386795044,UNet,tversky_loss_alpha_0.90,17
-0.8958222369352976,-0.8834397196769714,0.6669399738311768,UNet,tversky_loss_alpha_0.90,18
-0.8946112791697184,-0.8787696957588196,0.585267186164856,UNet,tversky_loss_alpha_0.90,19
-0.9014700055122375,-0.8783559799194336,0.6293843984603882,UNet,tversky_loss_alpha_0.90,20
-0.7773731052875519,-0.5317224264144897,0.5233639478683472,UNet,tversky_loss_alpha_1.00,1
-0.8847248355547587,-0.3086605668067932,0.0024701307993382,UNet,tversky_loss_alpha_1.00,2
-0.9091309706370037,-0.4146358966827392,0.261186808347702,UNet,tversky_loss_alpha_1.00,3
-0.9174866278966268,-0.9014437794685364,0.6361385583877563,UNet,tversky_loss_alpha_1.00,4
-0.931999663511912,-0.875137984752655,0.5720703601837158,UNet,tversky_loss_alpha_1.00,5
-0.9343523780504862,-0.9384185075759888,0.5186650156974792,UNet,tversky_loss_alpha_1.00,6
-0.9466273883978524,-0.91254723072052,0.579806387424469,UNet,tversky_loss_alpha_1.00,7
-0.9492113490899404,-0.9699601531028748,0.4584203958511352,UNet,tversky_loss_alpha_1.00,8
-0.9469173649946848,-0.9342482089996338,0.5759435892105103,UNet,tversky_loss_alpha_1.00,9
-0.9511048197746276,-0.9367170929908752,0.607291579246521,UNet,tversky_loss_alpha_1.00,10
-0.9604284763336182,-0.9451243877410888,0.5304290056228638,UNet,tversky_loss_alpha_1.00,11
-0.9597464700539908,-0.957987904548645,0.4759648740291595,UNet,tversky_loss_alpha_1.00,12
-0.964472234249115,-0.9548415541648864,0.4525473713874817,UNet,tversky_loss_alpha_1.00,13
-0.9620817204316456,-0.953233003616333,0.4440245330333709,UNet,tversky_loss_alpha_1.00,14
